@RELATION Test

@ATTRIBUTE LOCs numeric
@ATTRIBUTE Churn numeric
@ATTRIBUTE Age numeric
@ATTRIBUTE WeightedAge numeric
@ATTRIBUTE NumOfAuthors numeric
@ATTRIBUTE Revisions numeric
@ATTRIBUTE LOCsTouched numeric
@ATTRIBUTE LOCsAdded numeric
@ATTRIBUTE AvgSetSize numeric
@ATTRIBUTE NumOfFixes numeric
@ATTRIBUTE Buggy {false,true}

@DATA
161,161,0,0,1,1,172,172,1,0,false
62,62,0,0,1,1,70,70,1,0,false
121,121,0,0,1,1,140,140,1,0,false
137,137,0,0,1,1,154,154,1,0,false
3763,3763,0,0,2,7,4088,4088,1,0,false
453,453,0,0,1,4,503,503,1,0,true
297,297,0,0,2,6,325,325,1,0,true
247,247,0,0,2,6,273,273,1,0,false
127,127,0,0,2,3,136,136,1,0,false
50,50,0,0,1,1,56,56,1,0,false
63,63,0,0,2,3,74,74,1,0,false
338,338,0,0,1,8,357,357,1,0,false
42,42,0,0,1,2,45,45,1,0,false
150,150,0,0,2,2,168,168,1,0,false
65,65,0,0,1,1,77,77,1,0,false
144,144,0,0,1,2,152,152,1,0,false
120,120,0,0,1,1,131,131,1,0,false
40,40,0,0,1,1,47,47,1,0,false
39,39,0,0,1,1,43,43,1,0,false
57,57,0,0,1,2,62,62,1,0,false
38,38,0,0,1,1,45,45,1,0,false
84,84,0,0,1,1,94,94,1,0,false
31,31,0,0,1,1,34,34,1,0,false
30,30,0,0,1,1,34,34,1,0,false
140,140,0,0,1,1,156,156,1,0,false
77,77,0,0,1,1,84,84,1,0,false
169,169,0,0,1,2,183,183,1,0,false
60,60,0,0,1,2,70,70,1,0,false
48,48,0,0,1,1,54,54,1,0,false
144,144,0,0,1,1,160,160,1,0,false
194,194,0,0,2,4,219,219,1,0,false
40,40,0,0,1,1,50,50,1,0,false
37,37,0,0,2,2,42,42,1,0,false
566,566,0,0,1,2,624,624,1,0,false
344,344,0,0,1,3,377,377,1,0,false
357,357,0,0,1,2,383,383,1,0,true
60,60,0,0,1,1,72,72,1,0,false
80,80,0,0,1,1,92,92,1,0,false
253,253,0,0,1,2,284,284,1,0,false
335,335,0,0,1,1,371,371,1,0,false
41,41,0,0,1,1,47,47,1,0,false
99,99,0,0,1,2,108,108,1,0,false
99,99,0,0,1,1,111,111,1,0,false
286,286,0,0,1,3,319,319,1,0,false
117,117,0,0,1,3,129,129,1,0,false
43,43,0,0,1,1,49,49,1,0,false
325,325,0,0,1,4,358,358,1,0,false
249,249,0,0,1,5,277,277,1,0,false
43,43,0,0,1,2,49,49,1,0,false
88,88,0,0,1,1,89,89,1,0,false
23,23,0,0,1,1,24,24,1,0,false
46,46,0,0,1,1,50,50,1,0,false
64,64,0,0,1,2,72,72,1,0,false
41,41,0,0,1,1,47,47,1,0,false
41,41,0,0,1,1,44,44,1,0,false
23,23,0,0,1,1,26,26,1,0,false
64,64,0,0,1,1,74,74,1,0,false
112,112,0,0,1,1,123,123,1,0,false
96,96,0,0,1,1,105,105,1,0,false
195,195,0,0,2,3,214,214,1,0,false
146,146,0,0,1,2,166,166,1,0,false
195,195,0,0,1,4,213,213,1,0,false
771,771,0,0,1,1,866,866,1,0,false
148,148,0,0,1,3,159,159,1,0,false
93,93,0,0,1,2,100,100,1,0,false
88,88,0,0,1,2,96,96,1,0,false
762,762,0,0,1,7,841,841,1,0,false
24,24,0,0,1,1,27,27,1,0,false
59,59,0,0,1,1,70,70,1,0,false
121,121,0,0,1,4,134,134,1,0,false
142,142,0,0,1,1,162,162,1,0,false
112,112,0,0,1,2,130,130,1,0,true
95,95,0,0,1,1,108,108,1,0,true
324,324,0,0,1,2,353,353,1,0,true
280,280,0,0,2,2,306,306,1,0,true
