@RELATION Test

@ATTRIBUTE LOCs numeric
@ATTRIBUTE Churn numeric
@ATTRIBUTE Age numeric
@ATTRIBUTE WeightedAge numeric
@ATTRIBUTE NumOfAuthors numeric
@ATTRIBUTE Revisions numeric
@ATTRIBUTE LOCsTouched numeric
@ATTRIBUTE LOCsAdded numeric
@ATTRIBUTE AvgSetSize numeric
@ATTRIBUTE NumOfFixes numeric
@ATTRIBUTE Buggy {false,true}

@DATA
72,0,6,0,0,0,0,0,3,0,false
208,0,6,0,0,0,0,0,3,0,false
137,0,6,42,1,2,7,7,3,0,true
32,0,6,0,0,0,0,0,3,0,false
183,1,6,78,1,1,13,13,3,0,true
248,1,6,12,1,1,2,2,3,0,true
199,0,6,54,1,1,9,9,3,1,true
189,2,6,6,1,1,1,1,3,0,true
236,0,6,78,1,3,13,13,3,0,true
187,0,6,0,0,0,0,0,3,0,false
411,4,6,84,1,4,14,14,3,0,true
152,0,6,0,0,0,0,0,3,0,false
58,0,6,0,0,0,0,0,3,0,false
429,2,6,6,1,2,1,1,3,0,true
87,0,6,30,1,2,5,5,3,0,false
149,0,6,0,0,0,0,0,3,0,false
108,0,6,0,1,1,0,0,3,0,false
68,6,6,30,1,2,5,5,3,0,true
143,0,6,48,1,1,8,8,3,0,false
205,0,6,0,1,1,0,0,3,0,true
146,6,6,0,1,1,0,0,3,0,false
221,0,6,6,1,1,1,1,3,0,true
92,0,6,0,0,0,0,0,3,0,false
289,0,6,42,1,1,7,7,3,0,false
487,7,6,18,1,1,3,3,3,0,true
145,0,6,54,1,2,9,9,3,0,true
30,0,6,0,0,0,0,0,3,0,false
43,0,6,0,0,0,0,0,3,0,true
65,0,6,0,0,0,0,0,3,0,false
174,3,6,54,1,3,9,9,3,1,true
45,0,6,0,0,0,0,0,3,0,false
26,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
69,0,6,0,0,0,0,0,3,0,false
63,0,6,0,0,0,0,0,3,0,false
168,0,6,0,0,0,0,0,3,0,false
98,0,6,0,0,0,0,0,3,0,false
62,0,6,0,0,0,0,0,3,0,false
93,0,6,0,0,0,0,0,3,0,false
266,0,6,0,0,0,0,0,3,0,true
171,0,6,0,0,0,0,0,3,0,false
49,0,6,0,0,0,0,0,3,0,false
151,0,6,0,0,0,0,0,3,0,true
35,0,6,0,0,0,0,0,3,0,false
40,0,6,0,0,0,0,0,3,0,false
42,0,6,6,1,1,1,1,3,0,true
47,0,6,0,0,0,0,0,3,0,false
42,0,6,0,0,0,0,0,3,0,false
74,0,6,0,0,0,0,0,3,0,true
35,0,6,0,0,0,0,0,3,0,false
36,0,6,0,0,0,0,0,3,0,false
201,4,6,30,1,1,5,5,3,0,true
74,0,6,0,0,0,0,0,3,0,true
57,0,6,0,0,0,0,0,3,0,false
64,0,6,0,0,0,0,0,3,0,true
41,0,6,0,0,0,0,0,3,0,false
49,4,6,6,1,1,1,1,3,1,true
50,0,6,0,0,0,0,0,3,0,false
69,0,6,0,0,0,0,0,3,0,false
38,0,6,0,0,0,0,0,3,0,false
115,0,6,0,0,0,0,0,3,0,false
69,0,6,0,0,0,0,0,3,0,false
167,0,6,0,0,0,0,0,3,0,false
163,0,6,0,0,0,0,0,3,0,true
34,0,6,0,0,0,0,0,3,0,false
131,0,6,0,0,0,0,0,3,0,false
176,0,6,0,0,0,0,0,3,0,false
179,4,6,36,1,1,6,6,3,1,true
118,0,6,48,1,1,8,8,3,0,true
80,0,6,0,0,0,0,0,3,0,false
58,0,6,0,0,0,0,0,3,0,false
133,0,6,0,0,0,0,0,3,0,false
94,0,6,0,0,0,0,0,3,0,false
58,0,6,0,0,0,0,0,3,0,true
130,0,6,0,0,0,0,0,3,0,false
173,0,6,0,0,0,0,0,3,0,true
103,0,6,0,0,0,0,0,3,0,false
204,0,6,0,0,0,0,0,3,0,true
76,0,6,0,0,0,0,0,3,0,false
115,0,6,0,0,0,0,0,3,0,true
251,0,6,0,0,0,0,0,3,0,true
75,0,6,0,0,0,0,0,3,0,false
24,0,6,0,0,0,0,0,3,0,false
199,0,6,0,0,0,0,0,3,0,true
121,0,6,0,0,0,0,0,3,0,true
114,0,6,0,1,1,0,0,3,1,true
74,0,6,0,0,0,0,0,3,0,false
58,0,6,0,0,0,0,0,3,0,false
87,0,6,0,0,0,0,0,3,0,true
192,0,6,0,0,0,0,0,3,0,false
54,0,6,0,0,0,0,0,3,0,false
48,0,6,0,0,0,0,0,3,0,false
34,0,6,0,0,0,0,0,3,0,false
152,0,6,0,0,0,0,0,3,0,false
46,0,6,0,0,0,0,0,3,0,false
288,0,6,0,0,0,0,0,3,0,false
159,0,6,0,0,0,0,0,3,0,false
116,0,6,0,0,0,0,0,3,0,false
34,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
114,0,6,0,0,0,0,0,3,0,false
116,0,6,0,0,0,0,0,3,0,false
62,0,6,0,0,0,0,0,3,0,false
54,0,6,0,0,0,0,0,3,0,false
42,0,6,0,0,0,0,0,3,0,false
128,0,6,0,0,0,0,0,3,0,false
34,0,6,0,0,0,0,0,3,0,false
122,0,6,0,0,0,0,0,3,0,false
43,0,6,0,0,0,0,0,3,0,false
57,0,6,0,0,0,0,0,3,0,false
62,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
77,0,6,0,0,0,0,0,3,0,false
123,0,6,0,0,0,0,0,3,0,false
64,0,6,0,0,0,0,0,3,0,false
51,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
26,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
174,0,6,0,0,0,0,0,3,0,false
19,0,6,0,0,0,0,0,3,0,false
120,0,6,0,0,0,0,0,3,0,false
64,0,6,0,0,0,0,0,3,0,false
51,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
25,0,6,0,0,0,0,0,3,0,false
26,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
360,0,6,0,0,0,0,0,3,0,false
498,0,6,0,1,1,0,0,3,1,true
141,0,6,0,0,0,0,0,3,0,false
64,0,6,0,0,0,0,0,3,0,false
51,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
64,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
28,0,6,0,0,0,0,0,3,0,false
26,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
31,0,6,0,0,0,0,0,3,0,false
31,0,6,0,0,0,0,0,3,0,false
30,0,6,0,0,0,0,0,3,0,false
31,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
28,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
31,0,6,0,0,0,0,0,3,0,false
32,0,6,0,0,0,0,0,3,0,false
34,0,6,0,0,0,0,0,3,0,false
39,0,6,0,0,0,0,0,3,0,false
31,0,6,0,0,0,0,0,3,0,false
39,0,6,0,0,0,0,0,3,0,false
33,0,6,0,0,0,0,0,3,0,false
41,0,6,0,0,0,0,0,3,0,false
28,0,6,0,0,0,0,0,3,0,false
53,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
31,0,6,0,0,0,0,0,3,0,false
78,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
63,0,6,0,0,0,0,0,3,0,false
75,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
79,0,6,0,0,0,0,0,3,0,false
72,0,6,0,0,0,0,0,3,0,false
60,0,6,0,0,0,0,0,3,0,false
76,0,6,0,0,0,0,0,3,0,false
45,0,6,0,0,0,0,0,3,0,false
75,0,6,0,0,0,0,0,3,0,false
71,0,6,0,0,0,0,0,3,0,false
85,0,6,0,0,0,0,0,3,0,false
141,0,6,0,0,0,0,0,3,0,false
167,0,6,0,0,0,0,0,3,0,false
75,0,6,0,0,0,0,0,3,0,false
152,0,6,0,0,0,0,0,3,0,false
104,0,6,0,0,0,0,0,3,0,false
427,5,6,0,1,1,0,0,3,0,false
49,0,6,0,0,0,0,0,3,0,false
431,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
79,0,6,0,0,0,0,0,3,0,false
304,0,6,0,0,0,0,0,3,0,false
43,0,6,0,0,0,0,0,3,0,true
33,0,6,0,0,0,0,0,3,0,false
44,0,6,0,0,0,0,0,3,0,false
37,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
26,0,6,0,0,0,0,0,3,0,false
24,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
53,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
78,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
53,0,6,0,0,0,0,0,3,0,false
58,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
52,0,6,0,0,0,0,0,3,0,false
73,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
53,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
85,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,true
35,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
61,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
71,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
158,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
67,0,6,0,0,0,0,0,3,0,false
113,0,6,0,1,1,0,0,3,1,true
28,0,6,0,0,0,0,0,3,0,false
167,0,6,0,0,0,0,0,3,0,false
28,0,6,0,0,0,0,0,3,0,false
28,0,6,0,0,0,0,0,3,0,false
32,0,6,0,0,0,0,0,3,0,false
95,0,6,0,0,0,0,0,3,0,false
590,0,6,0,0,0,0,0,3,0,false
234,0,6,0,0,0,0,0,3,0,true
45,0,6,0,0,0,0,0,3,0,false
37,0,6,0,0,0,0,0,3,0,false
789,29,6,210,1,4,35,35,3,1,true
19,0,6,0,0,0,0,0,3,0,false
63,0,6,0,0,0,0,0,3,0,false
28,0,6,0,0,0,0,0,3,0,false
43,0,6,0,0,0,0,0,3,0,false
29,0,6,0,0,0,0,0,3,0,false
69,0,6,0,0,0,0,0,3,0,false
250,0,6,0,0,0,0,0,3,0,false
91,0,6,0,0,0,0,0,3,0,false
57,0,6,0,0,0,0,0,3,0,false
181,0,6,0,0,0,0,0,3,0,false
348,0,6,0,0,0,0,0,3,0,true
116,0,6,0,0,0,0,0,3,0,true
27,0,6,0,0,0,0,0,3,0,false
177,0,6,0,0,0,0,0,3,0,false
110,0,6,0,0,0,0,0,3,0,false
201,0,6,0,0,0,0,0,3,0,false
354,0,6,0,0,0,0,0,3,0,true
222,0,6,0,0,0,0,0,3,0,true
198,0,6,0,0,0,0,0,3,0,false
116,0,6,0,0,0,0,0,3,0,true
363,0,6,0,0,0,0,0,3,0,false
34,0,6,0,0,0,0,0,3,0,false
548,0,6,0,0,0,0,0,3,0,true
163,0,6,0,0,0,0,0,3,0,false
118,0,6,0,0,0,0,0,3,0,true
69,0,6,0,0,0,0,0,3,0,true
590,0,6,0,0,0,0,0,3,0,true
37,0,6,0,0,0,0,0,3,0,false
141,0,6,0,0,0,0,0,3,0,false
71,0,6,0,0,0,0,0,3,0,false
45,0,6,0,0,0,0,0,3,0,false
126,0,6,0,0,0,0,0,3,0,false
137,0,6,0,0,0,0,0,3,0,false
278,0,6,0,0,0,0,0,3,0,false
192,0,6,0,0,0,0,0,3,0,true
92,0,6,0,0,0,0,0,3,0,false
225,0,6,0,0,0,0,0,3,0,true
86,0,6,0,0,0,0,0,3,0,false
354,0,6,0,0,0,0,0,3,0,true
85,0,6,0,0,0,0,0,3,0,false
57,0,6,0,0,0,0,0,3,0,false
119,0,6,0,0,0,0,0,3,0,false
55,0,6,0,0,0,0,0,3,0,false
200,0,6,0,0,0,0,0,3,0,true
180,0,6,0,0,0,0,0,3,0,false
30,0,6,0,0,0,0,0,3,0,false
46,0,6,0,0,0,0,0,3,0,false
95,0,6,0,0,0,0,0,3,0,false
698,31,6,132,2,2,22,22,3,1,true
83,0,6,0,0,0,0,0,3,0,false
105,0,6,0,0,0,0,0,3,0,false
19,0,6,0,0,0,0,0,3,0,false
62,0,6,0,0,0,0,0,3,0,false
123,0,6,0,1,1,0,0,3,1,true
76,0,6,0,0,0,0,0,3,0,false
37,0,6,0,0,0,0,0,3,0,false
340,0,6,0,0,0,0,0,3,0,false
123,0,6,0,0,0,0,0,3,0,false
388,42,6,192,1,5,32,32,3,1,true
82,0,6,0,0,0,0,0,3,0,true
449,0,6,0,0,0,0,0,3,0,false
171,0,6,0,0,0,0,0,3,0,false
418,9,6,72,1,1,12,12,3,0,true
68,0,6,0,0,0,0,0,3,0,false
106,0,6,0,0,0,0,0,3,0,false
85,0,6,0,0,0,0,0,3,0,false
41,0,6,0,0,0,0,0,3,0,false
88,0,6,0,1,1,0,0,3,1,true
542,3,6,48,1,2,8,8,3,1,true
144,1,6,6,1,1,1,1,3,1,true
206,0,6,0,0,0,0,0,3,0,true
39,0,6,0,0,0,0,0,3,0,false
71,0,6,0,1,1,0,0,3,1,true
49,0,6,0,0,0,0,0,3,0,false
27,0,6,0,0,0,0,0,3,0,false
35,0,6,0,0,0,0,0,3,0,false
34,0,6,0,1,1,0,0,3,1,true
32,0,6,0,0,0,0,0,3,0,false
25,0,6,0,0,0,0,0,3,0,false
25,0,6,0,0,0,0,0,3,0,false
32,0,6,0,0,0,0,0,3,0,false
96,0,6,0,0,0,0,0,3,0,false
127,0,6,0,0,0,0,0,3,0,false
23,0,6,0,0,0,0,0,3,0,false
38,0,6,0,0,0,0,0,3,0,false
109,0,6,0,0,0,0,0,3,0,false
173,0,6,0,0,0,0,0,3,0,false
36,0,6,0,1,1,0,0,3,0,false
19,0,6,0,0,0,0,0,3,0,false
113,0,6,0,0,0,0,0,3,0,false
22,0,4,0,0,0,0,0,2,1,false
92,0,1,0,0,0,0,0,3,0,false
153,0,1,0,0,0,0,0,3,0,false
40,0,1,0,0,0,0,0,3,0,false
42,42,0,0,1,1,48,48,1,0,false
57,57,0,0,1,1,69,69,1,0,false
46,46,0,0,1,1,54,54,1,0,false
112,112,0,0,1,1,138,138,1,0,false
141,141,0,0,1,2,160,160,1,0,false
63,63,0,0,1,2,73,73,1,0,false
58,58,0,0,1,1,69,69,1,0,false
